Wikipedia ID,Movie Name,Year,Character Name,Count,Full name,Normalized_name,Influence
39311,jfk,1991,Harvey,8,Lee Harvey Oswald,HARVEY,15.099999999999994
25862453,the amazing spider-man,2012,Gwen,3,Gwen,GWEN,14.633333333333354
68245,bonnie and clyde,1967,Buck,2,Buck,BUCK,14.633333333333333
725103,sleepers,1996,King,2,King Benny,KING,14.566666666666663
6816597,la notte,1961,Valentina,4,Valentina Gherardini,VALENTINA,14.166666666666671
473273,jurassic park iii,2001,Nash,2,Nash,NASH,14.166666666666657
3569822,a beautiful mind,2001,Nash,13,John Nash,NASH,14.166666666666657
73170,aladdin,1992,Abu,4,Abu bites,ABU,13.8
6722354,the secret of my success,1965,Tate,10,Arthur Tate,TATE,13.8
1949083,the cincinnati kid,1965,Slade,4,William Jefferson Slade,SLADE,13.733333333333333
198313,willow,1988,Willow,11,Willow Ufgood,WILLOW,13.666666666666664
707808,snatch,2000,Vinny,3,Vinny,VINNY,13.666666666666664
451866,mission: impossible ii,2000,Ambrose,16,Sean Ambrose,AMBROSE,13.5
2969247,quantum of solace,2008,Yusef,3,Yusef Kabira,YUSEF,13.400000000000006
25920477,source code,2011,Colter,21,Colter Stevens,COLTER,13.400000000000006
17917662,the notebook,2004,Hamilton,30,Allie Hamilton,HAMILTON,13.399999999999999
35919373,from here to eternity,1979,Judson,2,Fatso Judson,JUDSON,13.36666666666666
620034,predator 2,1990,King,2,King Willie,KING,13.3
1059701,superman iii,1983,Webster,12,Ross Webster,WEBSTER,13.26666666666667
11014779,8 mile,2002,Smith,25,Jimmy Smith,SMITH,13.266666666666666
10507423,marathon man,1976,Elsa,7,Elsa Opel,ELSA,13.200000000000045
53085,toy story,1995,Sid,5,Sid Phillips,SID,13.166666666666668
1519783,fantastic four,2005,von,13,Victor von Doom,VON,13.166666666666664
235418,lethal weapon,1987,Rianne,5,Rianne,RIANNE,13.133333333333333
76018,who framed roger rabbit,1988,Teddy,3,Teddy,TEDDY,13.033333333333303
44122,american beauty,1999,Jane,5,Angela tell Jane,JANE,12.899999999999977
101899,deliverance,1972,Drew,6,Drew,DREW,12.866666666666674
2492199,winter light,1963,Fredrik,3,Fredrik,FREDRIK,12.666666666666668
349941,being john malkovich,1999,Lotte,7,Lotte,LOTTE,12.666666666666664
3700174,jumanji,1995,Bentley,6,Carl Bentley,BENTLEY,12.666666666666664
702117,spider-man 3,2007,Watson,9,Mary Jane Watson,WATSON,12.666666666666664
324616,my cousin vinny,1992,Vinny,29,Vinny,VINNY,12.6
9378717,the spy who came in from the cold,1965,Alec,15,Alec Leamas,ALEC,12.566666666666677
1854000,the bourne ultimatum,2007,Daniels,6,Neal Daniels,DANIELS,12.5
10457303,the conformist,1970,Marcello,5,Marcello Clerici,MARCELLO,12.466666666666661
1485962,the mask,1994,Tyrell,14,Dorian Tyrell,TYRELL,12.433333333333394
101914,dog day afternoon,1975,Sonny,33,Sonny,SONNY,12.266666666666652
999394,pirates of the caribbean: dead man's chest,2006,Sparrow,2,Jack Sparrow,SPARROW,12.166666666666668
922084,legend,1985,Lili,7,Lili,LILI,12.133333333333333
2270205,viridiana,1961,Lucia,2,Lucia,LUCIA,12.0
268833,goldeneye,1995,Xenia,3,Xenia Onatopp,XENIA,12.0
633052,inglourious basterds,2009,Aldo,8,Aldo Raine,ALDO,11.933333333333337
29769807,joker,2012,Agastya,6,Agastya,AGASTYA,11.833333333333336
77744,wayne's world,1992,Garth,13,Garth Algar,GARTH,11.666666666666671
87983,stand by me,1986,Hogan,2,Charlie Hogan,HOGAN,11.666666666666668
26999426,captain america: the first avenger,2011,Stark,2,Howard Stark,STARK,11.600000000000001
22144721,iron man 2,2010,Anton,15,Anton Vanko,ANTON,11.5
41528,forrest gump,1994,Blue,3,"Benjamin Buford ""Bubba"" Blue",BLUE,11.466666666666669
17298593,mission: impossible – ghost protocol,2011,Benji,7,Benji Dunn,BENJI,11.433333333333337
342556,they live,1988,Thompson,4,Holly Thompson,THOMPSON,11.433333333333332
219712,final destination,2000,Chaney,3,Terry Chaney,CHANEY,11.066666666666663
1930290,barbarella,1968,Durand,2,Durand Durand,DURAND,11.0
706878,the last boy scout,1991,Milo,34,Joe knocks Milo,MILO,11.0
1930290,barbarella,1968,Durand,2,Durand Durand,DURAND,11.0
2750041,memento,2000,Sammy,6,Sammy Jankis,SAMMY,11.0
8481,dressed to kill,1980,Liz,8,Liz Blake,LIZ,10.899999999999999
707808,snatch,2000,Franky,11,Franky,FRANKY,10.899999999999999
331586,crocodile dundee,1986,Mick,4,Mick,MICK,10.866666666666664
870946,the bourne supremacy,2004,Kirill,9,Kirill,KIRILL,10.833333333333332
171623,training day,2001,Alonzo,2,Alonzo,ALONZO,10.833333333333314
301574,the little mermaid,1989,King,2,King Triton,KING,10.7
3217,army of darkness,1992,Ash,7,Ash Williams,ASH,10.666666666666666
179825,top gun,1986,Duke,2,Duke Mitchell,DUKE,10.666666666666664
54173,pulp fiction,1994,Honey,3,Honey Bunny,HONEY,10.566666666666668
196176,straw dogs,1971,Niles,4,Henry Niles,NILES,10.566666666666663
7024876,hello dolly!,1969,Tucker,12,Barnaby Tucker,TUCKER,10.433333333333337
481649,basic instinct,1992,Curran,33,Nick Curran,CURRAN,10.433333333333337
171623,training day,2001,Hoyt,12,Jake Hoyt,HOYT,10.4
503573,dazed and confused,1993,Kerr,2,Simone Kerr,KERR,10.166666666666668
75270,the outlaw josey wales,1976,Josey,2,Josey Wales,JOSEY,10.0
2021400,the 40-year-old virgin,2005,Andy,36,Andy Stitzer,ANDY,9.966666666666697
97646,die hard,1988,Kristoff,2,knocks Kristoff,KRISTOFF,9.866666666666667
13950959,shutter island,2010,Daniels,11,Daniels,DANIELS,9.833333333333332
407178,the day after tomorrow,2004,Becker,3,Raymond Becker,BECKER,9.833333333333332
6446044,for your eyes only,1981,Aris,5,Aris Kristatos,ARIS,9.666666666666668
1485962,the mask,1994,Brandt,2,Peggy Brandt,BRANDT,9.5
982180,robin hood,1973,Prince,16,Prince John's,PRINCE,9.466666666666661
2312056,pride & prejudice,2005,Bennet,6,Bennet,BENNET,9.433333333333337
17016725,gran torino,2008,Walt,17,Walt Kowalski,WALT,9.4
74537,brazil,1985,Layton,7,Jill Layton,LAYTON,9.333333333333336
210219,irma la douce,1963,la,15,Irma la Douce,LA,9.333333333333334
73170,aladdin,1992,Jafar,2,Jafar,JAFAR,9.3
65834,schindler's list,1993,Amon,5,Amon Goeth,AMON,9.26666666666667
25506,raging bull,1980,Robinson,4,Sugar Ray Robinson,ROBINSON,9.266666666666666
920296,somewhere in time,1980,Robinson,5,William Fawcett Robinson,ROBINSON,9.266666666666666
27279709,rise of the planet of the apes,2011,Franklin,2,Robert Franklin,FRANKLIN,9.233333333333348
231829,magnolia,1999,Smith,6,Donnie Smith,SMITH,9.2
30007,the matrix,1999,Smith,5,Smith,SMITH,9.2
8930957,twister,1996,Maureen,8,Maureen,MAUREEN,9.066666666666606
6446071,from russia with love,1963,Tatiana,4,Tatiana Romanova,TATIANA,9.0
303928,escape from the planet of the apes,1971,Milo,5,Milo,MILO,9.0
11945073,hera pheri,1976,Ajay,2,Ajay,AJAY,8.8
42147,midnight cowboy,1969,Enrico,15,"Enrico ""Ratso"" Rizzo",ENRICO,8.733333333333334
5476946,the incredible hulk,2008,Banner,12,Bruce Banner,BANNER,8.666666666666668
265891,the great race,1965,Maximilian,3,Maximilian Meen,MAXIMILIAN,8.666666666666668
633052,inglourious basterds,2009,Raine,8,Aldo Raine,RAINE,8.5
230481,predator,1987,Mac,2,Mac Eliot,MAC,8.366666666666667
605939,akira,1988,Akira,9,awaken Akira,AKIRA,8.299999999999997
537416,ace ventura: when nature calls,1995,Ace,4,Ace Ventura,ACE,8.266666666666666
210998,the matrix revolutions,2003,Bane,6,Bane,BANE,8.166666666666668
123417,the matrix reloaded,2003,Bane,4,Bane,BANE,8.166666666666668
50793,star wars episode i: the phantom menace,1999,Queen,6,Queen Amidala,QUEEN,8.166666666666664
676909,the terminal,2004,Dixon,8,Frank Dixon,DIXON,8.166666666666664
695780,casino,1995,Frankie,2,Frankie Marino,FRANKIE,8.100000000000023
75222,spaceballs,1987,Lone,12,Lone Starr,LONE,7.966666666666669
870946,the bourne supremacy,2004,Abbott,8,Ward Abbott,ABBOTT,7.833333333333334
142457,l.a. confidential,1997,Bracken,2,Lynn Bracken,BRACKEN,7.7333333333333325
142417,apollo 13,1995,Odyssey,3,Odyssey,ODYSSEY,7.7333333333333325
230481,predator,1987,Eliot,2,Mac Eliot,ELIOT,7.700000000000003
3071743,star trek,2009,Vega,2,Delta Vega,VEGA,7.699999999999999
11014779,8 mile,2002,Papa,5,Papa Doc,PAPA,7.666666666666668
54173,pulp fiction,1994,Wolf,3,Winston Wolf,WOLF,7.666666666666666
19479460,x-men,2000,Grey,3,Jean Grey,GREY,7.666666666666664
619728,tangled,2010,Rider,26,Flynn Rider,RIDER,7.600000000000001
3903364,howl's moving castle,2004,Suliman,3,Suliman,SULIMAN,7.6
28648635,x-men: first class,2011,Shaw,11,Sebastian Shaw,SHAW,7.599999999999998
441315,true romance,1993,Elvis,2,Elvis Presley,ELVIS,7.566666666666663
3569822,a beautiful mind,2001,Hansen,4,Martin Hansen,HANSEN,7.433333333333332
362719,superman,1978,Lane,2,Lois Lane,LANE,7.400000000000006
460052,mystic river,2003,Dave,21,Dave Boyle,DAVE,7.366666666666674
54166,indiana jones and the raiders of the lost ark,1981,René,2,René Belloq,RENE,7.2333333333333485
448735,elf,2003,Wells,3,Susan Wells,WELLS,7.2333333333333325
511228,the poseidon adventure,1972,Manny,4,Manny Rosen,MANNY,7.133333333333336
10487,evil dead ii,1987,Williams,10,Ash Williams,WILLIAMS,7.100000000000001
1411169,andrei rublev,1966,Andrei,38,Andrei Rublev's,ANDREI,7.066666666666668
155997,boyz n the hood,1991,Baker,6,"Darrin ""Doughboy"" Baker",BAKER,7.033333333333331
237303,bruce almighty,2003,Baxter,5,Evan Baxter,BAXTER,7.0
858575,harry potter and the half-blood prince,2009,Bellatrix,2,Bellatrix Lestrange's,BELLATRIX,7.0
726161,the jungle book,1994,Khan,7,Shere Khan,KHAN,6.833333333333333
15693005,soul,1981,Viktoria,2,Viktoria Svobodina,VIKTORIA,6.666666666666668
39311,jfk,1991,Liz,3,Liz,LIZ,6.633333333333326
2466773,the godfather,1972,Adams,4,Kay Adams,ADAMS,6.6
3071743,star trek,2009,Pike,2,Christopher Pike,PIKE,6.5
146947,spider-man,2002,Watson,11,Mary Jane Watson,WATSON,6.466666666666669
22216,"o brother, where art thou?",2000,Johnson,5,Tommy Johnson,JOHNSON,6.400000000000006
31941988,harry potter and the deathly hallows – part 2,2011,Harry,32,Harry Potter,HARRY,6.233333333332666
612052,spider-man 2,2004,Watson,9,Mary Jane Watson,WATSON,6.166666666666668
377287,the party,1968,Monet,10,Michèle Monet,MONET,6.133333333333333
236691,cabaret,1972,Maximilian,8,Maximilian von Heune,MAXIMILIAN,6.100000000000001
471370,an american werewolf in london,1981,Price,2,Alex Price,PRICE,6.066666666666668
448735,elf,2003,Buddy,3,Buddy,BUDDY,6.066666666666663
3947,blue velvet,1986,Williams,2,Detective Williams,WILLIAMS,6.0333333333333385
161897,cool hand luke,1967,Jackson,2,Lucas Jackson,JACKSON,5.900000000000006
407288,2 fast 2 furious,2003,Pearce,3,Roman Pearce,PEARCE,5.899999999999999
68485,jurassic park,1993,Tim,5,Tim,TIM,5.866666666666646
10193,enter the dragon,1973,Mei,3,Mei Ling,MEI,5.833333333333334
399433,pocahontas,1995,Smith,2,John Smith,SMITH,5.833333333333332
68374,true lies,1994,Juno,4,Juno Skinner,JUNO,5.8
62440,the sting,1973,Shaw,3,Shaw,SHAW,5.7666666666666675
1345521,high plains drifter,1973,Shaw,3,Shaw,SHAW,5.7666666666666675
899442,charade,1963,Bartholomew,4,Hamilton Bartholomew,BARTHOLOMEW,5.666666666666671
352795,jaws 2,1978,Peterson,2,Len Peterson,PETERSON,5.666666666666668
963986,the bourne identity,2002,Abbott,3,Abbott,ABBOTT,5.666666666666667
605939,akira,1988,Kaori,3,Kaori,KAORI,5.666666666666666
179044,the jerk,1979,Navin,18,Navin R. Johnson,NAVIN,5.533333333333333
308898,a fish called wanda,1988,Otto,13,Otto want George,OTTO,5.5
74930,manhattan,1979,Yale,6,Mary to Yale,YALE,5.5
4227,barry lyndon,1975,Redmond,20,Means Redmond Barry,REDMOND,5.5
10507423,marathon man,1976,Levy,32,"Thomas ""Babe"" Levy  is",LEVY,5.4
146947,spider-man,2002,Jane,11,Mary Jane Watson,JANE,5.399999999999977
14941280,ratatouille,2007,Django,2,Django,DJANGO,5.366666666666667
337740,bram stoker's dracula,1992,Quincey,5,Quincey Morris,QUINCEY,5.333333333333336
6804043,gladiator,2000,Romano,11,Romano,ROMANO,5.333333333333334
174251,the lord of the rings: the return of the king,2003,Aragorn,3,Aragorn,ARAGORN,5.333333333333334
105434,trainspotting,1996,Lizzy,3,Lizzy,LIZZY,5.333333333333333
5676692,iron man,2008,Man,2,Iron Man,MAN,5.333333333333333
583932,a view to a kill,1985,Sutton,3,Stacey Sutton,SUTTON,5.333333333333333
22144721,iron man 2,2010,Man,3,Iron Man,MAN,5.300000000000001
3837,blazing saddles,1974,Lamarr,8,Hedley Lamarr,LAMARR,5.299999999999997
2829485,the neverending story,1984,Bastian,6,Bastian Bux,BASTIAN,5.25
30382519,frozen,2010,Gigi,3,Gigi,GIGI,5.233333333333334
32252,unbreakable,2000,Price,7,Elijah Price,PRICE,5.100000000000001
331586,crocodile dundee,1986,Charlton,4,Sue Charlton,CHARLTON,5.066666666666663
336808,ace ventura: pet detective,1994,Ace,3,Ace Ventura,ACE,5.0333333333333385
31557,"the good, the bad and the ugly",1966,Stevens,4,Stevens,STEVENS,5.033333333333333
161912,true grit,1969,La,11,La Boeuf,LA,5.033333333333331
146947,spider-man,2002,Daily,12,Spider-Man to Daily Bugle,DAILY,5.0
1277918,charlie and the chocolate factory,2005,Wilbur,5,Wilbur Wonka,WILBUR,5.0
684771,enemy of the state,1998,Banks,3,Rachel Banks,BANKS,5.0
583012,rambo: first blood part ii,1985,Rambo,12,John Rambo,RAMBO,4.833333333333334
31775043,prometheus,2012,Shaw,10,Elizabeth Shaw,SHAW,4.800000000000001
55601,sleepy hollow,1999,Lady,2,Lady Van Tassel,LADY,4.7333333333333325
1659954,a clockwork orange,1971,Ludwig,3,Ludwig van Beethoven,LUDWIG,4.6
676909,the terminal,2004,Benny,3,Benny Golson,BENNY,4.599999999999994
250699,excalibur,1981,Lancelot,2,Lancelot,LANCELOT,4.500000000000001
8695,dr. strangelove or: how i learned to stop worrying and love the bomb,1964,Alexei,4,Alexei de Sadeski,ALEXEI,4.5
293524,beetlejuice,1988,Maitland,3,Adam Maitland,MAITLAND,4.5
3261733,pan's labyrinth,2006,Ofelia,13,Ofelia,OFELIA,4.433333333333337
451062,the dead zone,1983,Smith,13,Johnny Smith,SMITH,4.433333333333334
5476946,the incredible hulk,2008,Blue,2,Blue,BLUE,4.366666666666667
33502433,the silver linings playbook,2012,Pat,5,Pat Solatano,PAT,4.333333333333333
99123,speed,1994,Traven,35,Jack Traven,TRAVEN,4.333333333333332
75270,the outlaw josey wales,1976,Terrill,2,Captain Terrill,TERRILL,4.266666666666666
933321,kelly's heroes,1970,Colt,2,Colt,COLT,4.233333333333334
633052,inglourious basterds,2009,von,5,Bridget von Hammersmark,VON,4.200000000000003
633052,inglourious basterds,2009,von,2,von Hammersmark's,VON,4.200000000000003
3793631,children of men,2006,Faron,15,Theo Faron,FARON,4.166666666666666
481649,basic instinct,1992,Garner,15,Beth Garner,GARNER,4.133333333333335
106117,thelma & louise,1991,Lennox,4,Jimmy Lennox,LENNOX,4.133333333333335
88326,ferris bueller's day off,1986,Peterson,3,Sloane Peterson,PETERSON,4.133333333333333
6446062,moonraker,1979,Chang,3,Chang,CHANG,4.066666666666667
2436406,48 hrs.,1982,Hammond,34,Reggie Hammond,HAMMOND,4.0
8656796,fiddler on the roof,1971,Lazar,5,Lazar Wolf's,LAZAR,4.0
145892,28 days later,2002,a,4,a Sergeant Farrell,A,4.0
97758,doctor zhivago,1965,Katya,2,Katya,KATYA,4.0
10645970,rocky,1981,Shankar,3,Shankar,SHANKAR,4.0
667371,harry potter and the prisoner of azkaban,2004,a,30,Harry a Firebolt,A,4.0
28648635,x-men: first class,2011,Klaus,4,Klaus Schmidt,KLAUS,4.0
3793631,children of men,2006,Syd,2,Syd,SYD,4.0
697113,big trouble in little china,1986,the,3,the Chang Sing,THE,4.0
468293,philadelphia,1993,Beckett,17,Andrew Beckett,BECKETT,4.0
5842075,fear and loathing in las vegas,1998,Raoul,10,Raoul Duke,RAOUL,3.866666666666667
453236,fast times at ridgemont high,1982,Hamilton,7,Brad Hamilton,HAMILTON,3.8333333333333357
34344124,terminator 2: judgment day,1991,Dyson,4,Miles Dyson,DYSON,3.833333333333334
179351,one hundred and one dalmatians,1961,De,2,Cruella De Vil,DE,3.833333333333334
17049621,the andromeda strain,1971,Nash,2,Jack Nash,NASH,3.833333333333332
4608223,west side story,1961,Bernardo,22,Bernardo Nuñez,BERNARDO,3.8333333333333286
2492199,winter light,1963,Tomas,16,Tomas,TOMAS,3.8333333333333144
5676692,iron man,2008,Coulson,2,Phil Coulson,COULSON,3.8
20669,my neighbor totoro,1988,Mei,10,Mei,MEI,3.7666666666666675
30582,the sixth sense,1999,Collins,8,Kyra Collins,COLLINS,3.7666666666666657
3920193,no country for old men,2007,Moss,8,Llewelyn Moss,MOSS,3.75
43566,heat,1995,Marciano,2,Alan Marciano,MARCIANO,3.7333333333333343
525113,tombstone,1993,Marcus,6,Josephine Marcus,MARCUS,3.7333333333326664
7024876,hello dolly!,1969,Barnaby,12,Barnaby Tucker,BARNABY,3.666666666666667
51906,breakfast at tiffany's,1961,Silva,5,José da Silva Pereira,SILVA,3.666666666666666
920613,cars,2006,Carrera,2,Sally Carrera,CARRERA,3.6333333333333346
347000,suspiria,1977,Markos,2,Helena Markos,MARKOS,3.6333333333333337
24653,princess mononoke,1997,Lady,3,Lady Eboshi,LADY,3.5333333333333314
352795,jaws 2,1978,Andrews,3,Tom Andrews,ANDREWS,3.500000000000001
15593618,taken,2009,Mills,26,Bryan Mills,MILLS,3.5
3700174,jumanji,1995,Shepherd,8,Peter Shepherd,SHEPHERD,3.5
702117,spider-man 3,2007,Osborn,14,Harry Osborn,OSBORN,3.5
155997,boyz n the hood,1991,Devereaux,2,Reva Devereaux,DEVEREAUX,3.5
612052,spider-man 2,2004,Doc,5,Doc Ock,DOC,3.466666666666666
605939,akira,1988,Kei,9,Saving Kei,KEI,3.3666666666666663
3217,army of darkness,1992,Williams,7,Ash Williams,WILLIAMS,3.3333333333333357
697113,big trouble in little china,1986,Chang,3,the Chang Sing,CHANG,3.333333333333334
142417,apollo 13,1995,Moon,3,Moon,MOON,3.333333333333333
12555863,heat,1995,DeMarco,42,"Danny"" DeMarco",DEMARCO,3.3000000000000114
88326,ferris bueller's day off,1986,Ferris,24,Ferris Bueller,FERRIS,3.3000000000000007
620034,predator 2,1990,Cantrell,4,Leona Cantrell,CANTRELL,3.2666666666666657
19479460,x-men,2000,Rogue,5,Rogue,ROGUE,3.25
6446044,for your eyes only,1981,Bibi,2,Bibi Dahl,BIBI,3.25
1854000,the bourne ultimatum,2007,Webb,2,David Webb,WEBB,3.25
431014,big fish,2003,Winslow,4,Norther Winslow,WINSLOW,3.1999999999999993
6984559,the guns of navarone,1961,Miller,10,Corporal Miller,MILLER,3.166666666666668
21282769,kick-ass,2010,Red,2,Red Mist,RED,3.166666666666666
55720,mulan,1998,Li,11,Li Shang's,LI,3.166666666666666
129644,the godfather part iii,1990,Neri,3,Al Neri,NERI,3.166666666666666
982180,robin hood,1973,Lady,2,Lady Kluck,LADY,3.083333333333334
670407,harry potter and the order of the phoenix,2007,Ginny,2,Ginny,GINNY,3.0666666666666664
75261,national lampoon's animal house,1978,Omega,2,Omega Theta Pi House's,OMEGA,3.0
74830,jaws,1975,Quint,3,Quint,QUINT,3.0
202652,romeo + juliet,1996,Montague,5,Caroline Montague,MONTAGUE,3.0
29075630,the dark knight rises,2012,Ra,3,Ra,RA,3.0
320401,barton fink,1991,Coen,5,Coen,COEN,3.0
460442,a bug's life,1998,Queen,3,Queen,QUEEN,3.0
167599,men in black,1997,Zed,2,Zed,ZED,3.0
350629,altered states,1980,Jessup,2,Edward Jessup,JESSUP,3.0
68485,jurassic park,1993,Hammond,2,John Hammond,HAMMOND,3.0
382387,gremlins,1984,Hanson,2,Hanson,HANSON,3.0
648216,sholay,1975,Radha,3,Radha,RADHA,2.999999999999999
335298,toy story 2,1999,Rex,2,Rex,REX,2.9000000000000057
155997,boyz n the hood,1991,Styles,2,Furious Styles,STYLES,2.833333333333334
583932,a view to a kill,1985,Achille,2,Achille Aubergine,ACHILLE,2.833333333333333
456587,videodrome,1983,Renn,21,Max Renn,RENN,2.8
15233369,slumdog millionaire,2008,Latika,2,Latika,LATIKA,2.75
17016725,gran torino,2008,Thao,13,Thao Vang Lor,THAO,2.7333333333333343
23270459,inception,2010,Browning,3,Peter Browning,BROWNING,2.666666666666667
24480838,black swan,2010,Macintyre,3,Beth Macintyre,MACINTYRE,2.666666666666667
76630,the wild bunch,1969,Deke,7,Deke Thornton,DEKE,2.666666666666667
3565461,mars attacks!,1996,Kessler,2,Donald Kessler,KESSLER,2.666666666666667
398934,10 things i hate about you,1999,Verona,14,Patrick Verona,VERONA,2.666666666666666
205013,ghostbusters,1984,Tully,3,Louis Tully,TULLY,2.5999999999999996
1854000,the bourne ultimatum,2007,Paz,4,Paz,PAZ,2.583333333333334
158052,"aguirre, the wrath of god",1972,Gaspar,2,Gaspar de Carvajal,GASPAR,2.5
29942,the graduate,1967,Robinson,12,Robinson,ROBINSON,2.5
1059701,superman iii,1983,Lang,6,Lana Lang,LANG,2.416666666666666
656608,what's eating gilbert grape,1993,Arnie,22,Arnie,ARNIE,2.4000000000000004
2312056,pride & prejudice,2005,Lady,3,Lady Catherine's,LADY,2.3999999999999986
2312056,pride & prejudice,2005,Lady,2,Lady Catherine de Bourgh,LADY,2.3999999999999986
1397377,"planes, trains and automobiles",1987,Del,7,Del,DEL,2.3999999999999986
2465797,300,2006,Queen,2,Queen Gorgo,QUEEN,2.3333333333333357
1160412,rambo iii,1988,Mousa,4,Mousa Ghanin,MOUSA,2.333333333333334
70091,spirited away,2001,Chihiro,9,Chihiro Ogino,CHIHIRO,2.333333333333334
97646,die hard,1988,Powell,5,Al Powell,POWELL,2.333333333333333
448385,blowup,1966,Bailey,2,David Bailey,BAILEY,2.333333333333332
4549625,the silence,1963,Johan,9,Johan,JOHAN,2.3333333333333286
91133,the karate kid,1984,Brown,3,Bobby Brown,BROWN,2.25
68245,bonnie and clyde,1967,Parker,9,Bonnie Parker,PARKER,2.2333333333333343
667945,persona,1966,Elisabet,5,Elisabet Vogler,ELISABET,2.2333333333333307
1213838,toy story 3,2010,Barbie,2,Barbie,BARBIE,2.2333333333333307
2251266,ocean's eleven,2001,Benedict,20,Terry Benedict,BENEDICT,2.1999999999999886
105872,clueless,1995,Frasier,11,Tai Frasier,FRASIER,2.166666666666666
30582,the sixth sense,1999,Gray,4,Vincent Gray,GRAY,2.1666666666666643
7074043,misery,1990,Buster,2,Buster,BUSTER,2.0999999999999996
920613,cars,2006,Doc,7,Doc Hudson,DOC,2.033333333333334
525113,tombstone,1993,Doc,8,Doc Holliday,DOC,2.0
2162986,the pursuit of happyness,2006,Gardner,13,Chris Gardner,GARDNER,2.0
23487440,alien,1979,Ash,4,Ash,ASH,2.0
321496,pirates of the caribbean: the curse of the black pearl,2003,Sparrow,33,Jack Sparrow,SPARROW,2.0
667194,american gigolo,1980,Stratton,4,Michelle Stratton,STRATTON,2.0
697113,big trouble in little china,1986,Sing,3,the Chang Sing,SING,2.0
443972,hook,1991,Darling,4,Wendy Darling,DARLING,1.9666666666666668
267848,scarface,1983,Manny,29,Manny kills Frank,MANNY,1.9666666666666615
481649,basic instinct,1992,Gus,11,Gus Moran,GUS,1.9333333333333371
174251,the lord of the rings: the return of the king,2003,Merry,2,Merry,MERRY,1.9333333333333336
76630,the wild bunch,1969,Dutch,5,Dutch Engstrom,DUTCH,1.9333333333333336
42313,the wicker man,1973,Rowan,8,Rowan Morrison's,ROWAN,1.916666666666666
23487440,alien,1979,Kane,6,Kane,KANE,1.8999999999999986
434089,the man who shot liberty valance,1962,Liberty,6,Liberty Valance,LIBERTY,1.833333333333333
97758,doctor zhivago,1965,Pasha,7,Pasha Antipov,PASHA,1.7999999999999998
1399119,assault on precinct 13,1976,Anderson,4,Anderson,ANDERSON,1.7666666666666657
25652572,mulan,1998,Wei,6,Wei,WEI,1.7333333333333343
2046252,le samouraï,1967,Rey,2,Rey,REY,1.7333333333333343
11942501,tropic thunder,2008,Les,5,Les Grossman,LES,1.7000000000000002
5587473,aladdin,1992,Roc,2,Roc,ROC,1.666666666666667
68245,bonnie and clyde,1967,Moss,2,C.W. Moss,MOSS,1.666666666666667
697113,big trouble in little china,1986,Yin,7,Miao Yin,YIN,1.6666666666666667
5016250,watchmen,2009,Manhattan,9,Manhattan,MANHATTAN,1.6500000000000004
433414,tremors,1990,Chang,4,Walter Chang,CHANG,1.6333333333333346
11014779,8 mile,2002,Doc,5,Papa Doc,DOC,1.6333333333333329
1287385,million dollar baby,2004,Mickey,2,Mickey Mack,MICKEY,1.6333333333333258
460052,mystic river,2003,Ray,4,Silent Ray,RAY,1.6000000000000227
74868,the last picture show,1971,Crawford,11,Sonny Crawford,CRAWFORD,1.5333333333333314
55447,star wars episode iii: revenge of the sith,2005,Jedi,6,Jedi Knights Anakin Skywalker,JEDI,1.5
29816420,city of god,2011,Lal,9,Jyothi Lal,LAL,1.5
1803595,the changeling,1980,Carmichael,6,Joseph Carmichael,CARMICHAEL,1.5
55447,star wars episode iii: revenge of the sith,2005,Jedi,4,Jedi Master Mace Windu,JEDI,1.5
188902,gangs of new york,2002,the,36,Bill the Butcher,THE,1.5
1645634,the big sleep,1978,Jones,2,Harry Jones,JONES,1.5
1173571,the warriors,1979,Swan,8,Swan,SWAN,1.5
21918632,the hangover,2009,Doug,10,Doug Billings,DOUG,1.5
173941,the lord of the rings: the fellowship of the ring,2001,the,2,Saruman the White,THE,1.5
982180,robin hood,1973,Little,5,Little John,LITTLE,1.4666666666666686
23487440,alien,1979,Lambert,4,Lambert,LAMBERT,1.4666666666666686
237303,bruce almighty,2003,Connelly,5,Grace Connelly,CONNELLY,1.4666666666666668
8481,dressed to kill,1980,Miller,10,Kate Miller,MILLER,1.4333333333333336
406339,the crow,1994,Myca,5,Myca,MYCA,1.4333333333333336
152328,rocky iii,1982,Lang,11,"James ""Clubber"" Lang",LANG,1.416666666666666
303933,twister,1996,Reeves,4,Melissa Reeves,REEVES,1.4000000000000004
11943293,taxi driver,1976,Mala,4,Mala,MALA,1.4000000000000004
2465797,300,2006,Xerxes,4,Xerxes,XERXES,1.4000000000000004
1428048,the last of the mohicans,1992,Munro,4,Edmund Munro,MUNRO,1.4
21918632,the hangover,2009,Price,10,Stu Price,PRICE,1.3999999999999986
2609169,the pink panther,1963,Princess,4,Princess Dala,PRINCESS,1.3333333333333428
129644,the godfather part iii,1990,Lamberto,2,Lamberto,LAMBERTO,1.333333333333334
29943,the breakfast club,1985,Reynolds,3,Allison Reynolds,REYNOLDS,1.333333333333334
460442,a bug's life,1998,Atta,4,Atta,ATTA,1.3333333333333335
1428048,the last of the mohicans,1992,Heyward,10,Duncan Heyward,HEYWARD,1.333333333333333
57820,donnie darko,2001,Sparrow,3,Roberta Sparrow,SPARROW,1.333333333333333
